message_id,activity,label
2322645,iPhone,0
11664,iPhone,1
237992,iPhone,0
1998485,iPhone,1
116011,iPhone,0
1858578,iPhone,0
1160539,iPhone,0
1755,iPhone,0
859768,iPhone,0
2237171,iPhone,1
2675410,iPhone,0
1470023,iPhone,0
1338112,iPhone,0
15469,iPhone,0
2849186,iPhone,0
1700806,iPhone,0
2734044,iPhone,0
2414320,iPhone,1
3762,iPhone,0
1756,iPhone,0
2112884,iPhone,0
2213587,iPhone,0
2849187,iPhone,0
1880347,iPhone,1
2850882,iPhone,1
5822,iPhone,0
237991,iPhone,0
2291677,iPhone,0
1700805,iPhone,0
9166,iPhone,1
996659,iPhone,1
237994,iPhone,0
2112882,Update,0
2213588,Update,0
2505052,Update,0
344129,Update,0
2505046,Update,0
2777628,Update,0
2925641,Update,0
1880346,Update,0
2304641,Update,0
152825,Update,0
2372239,Update,0
2322643,Update,1
115998,Update,0
2505050,Update,0
741060,Update,0
9184,Update,0
237995,Update,0
2505051,Update,0
56992,Update,0
2322640,Update,0
92643,Update,0
1468447,Update,0
116001,Update,0
2555225,Update,0
237990,Update,0
2849184,Update,0
1557752,Update,1
2734367,Update,0
2849188,Update,0
2978822,Update,0
304062,Update,0
115999,Update,0
9181,Update,0
2061834,Update,0
174987,Update,0
2322644,Update,1
2213960,Update,1
92644,Update,0
2812624,Update,0
246539,Update,0
1966044,Update,0
116012,Update,0
2442705,Update,0
2812621,Update,0
519244,Update,0
2213958,Update,1
751767,Update,1
39644,Update,0
2322645,Update,0
11664,Update,0
237992,Update,0
1998485,Update,0
116011,Update,0
1858578,Update,0
1160539,Update,0
1755,Update,0
859768,Update,0
2237171,Update,1
2675410,Update,0
1470023,Update,0
1338112,Update,0
15469,Update,0
2849186,Update,0
1700806,Update,0
2734044,Update,0
2414320,Update,0
3762,Update,1
1756,Update,0
2112884,Update,0
2213587,Update,0
2849187,Update,0
1880347,Update,1
2850882,Update,1
5822,Update,0
237991,Update,0
2291677,Update,0
1700805,Update,1
9166,Update,0
996659,Update,1
237994,Update,0
2112882,Battery,0
2213588,Battery,0
2505052,Battery,0
344129,Battery,0
2505046,Battery,0
2777628,Battery,0
2925641,Battery,0
1880346,Battery,0
2304641,Battery,0
152825,Battery,0
2372239,Battery,1
2322643,Battery,0
115998,Battery,0
2505050,Battery,0
741060,Battery,0
9184,Battery,0
237995,Battery,0
2505051,Battery,0
56992,Battery,0
2322640,Battery,0
92643,Battery,0
1468447,Battery,0
116001,Battery,0
2555225,Battery,0
237990,Battery,0
2849184,Battery,0
1557752,Battery,0
2734367,Battery,0
2849188,Battery,0
2978822,Battery,0
304062,Battery,0
115999,Battery,0
9181,Battery,0
2061834,Battery,1
174987,Battery,0
2322644,Battery,0
2213960,Battery,0
92644,Battery,0
2812624,Battery,0
246539,Battery,0
1966044,Battery,0
116012,Battery,0
2442705,Battery,1
2812621,Battery,0
519244,Battery,0
2213958,Battery,0
751767,Battery,0
39644,Battery,0
2322645,Battery,0
11664,Battery,0
237992,Battery,0
1998485,Battery,0
116011,Battery,0
1858578,Battery,0
1160539,Battery,0
1755,Battery,0
859768,Battery,0
2237171,Battery,0
2675410,Battery,0
1470023,Battery,0
1338112,Battery,0
15469,Battery,0
2849186,Battery,0
1700806,Battery,0
2734044,Battery,0
2414320,Battery,0
3762,Battery,0
1756,Battery,0
2112884,Battery,0
2213587,Battery,0
2849187,Battery,0
1880347,Battery,1
2850882,Battery,0
5822,Battery,0
237991,Battery,0
2291677,Battery,0
1700805,Battery,0
9166,Battery,0
996659,Battery,0
237994,Battery,0
2112882,Unresponsive/Freezing Device,0
2213588,Unresponsive/Freezing Device,0
2505052,Unresponsive/Freezing Device,0
344129,Unresponsive/Freezing Device,0
2505046,Unresponsive/Freezing Device,0
2777628,Unresponsive/Freezing Device,0
2925641,Unresponsive/Freezing Device,0
1880346,Unresponsive/Freezing Device,0
2304641,Unresponsive/Freezing Device,0
152825,Unresponsive/Freezing Device,0
2372239,Unresponsive/Freezing Device,0
2322643,Unresponsive/Freezing Device,0
115998,Unresponsive/Freezing Device,0
2505050,Unresponsive/Freezing Device,0
741060,Unresponsive/Freezing Device,0
9184,Unresponsive/Freezing Device,0
237995,Unresponsive/Freezing Device,0
2505051,Unresponsive/Freezing Device,0
56992,Unresponsive/Freezing Device,0
2322640,Unresponsive/Freezing Device,0
92643,Unresponsive/Freezing Device,0
1468447,Unresponsive/Freezing Device,0
116001,Unresponsive/Freezing Device,0
2555225,Unresponsive/Freezing Device,1
237990,Unresponsive/Freezing Device,0
2849184,Unresponsive/Freezing Device,0
1557752,Unresponsive/Freezing Device,1
2734367,Unresponsive/Freezing Device,0
2849188,Unresponsive/Freezing Device,0
2978822,Unresponsive/Freezing Device,0
304062,Unresponsive/Freezing Device,0
115999,Unresponsive/Freezing Device,0
9181,Unresponsive/Freezing Device,0
2061834,Unresponsive/Freezing Device,0
174987,Unresponsive/Freezing Device,0
2322644,Unresponsive/Freezing Device,0
2213960,Unresponsive/Freezing Device,0
92644,Unresponsive/Freezing Device,0
2812624,Unresponsive/Freezing Device,0
246539,Unresponsive/Freezing Device,0
1966044,Unresponsive/Freezing Device,0
116012,Unresponsive/Freezing Device,0
2442705,Unresponsive/Freezing Device,0
2812621,Unresponsive/Freezing Device,0
519244,Unresponsive/Freezing Device,0
2213958,Unresponsive/Freezing Device,0
751767,Unresponsive/Freezing Device,0
39644,Unresponsive/Freezing Device,0
2322645,Unresponsive/Freezing Device,0
11664,Unresponsive/Freezing Device,0
237992,Unresponsive/Freezing Device,0
1998485,Unresponsive/Freezing Device,0
116011,Unresponsive/Freezing Device,0
1858578,Unresponsive/Freezing Device,0
1160539,Unresponsive/Freezing Device,0
1755,Unresponsive/Freezing Device,0
859768,Unresponsive/Freezing Device,0
2237171,Unresponsive/Freezing Device,0
2675410,Unresponsive/Freezing Device,0
1470023,Unresponsive/Freezing Device,0
1338112,Unresponsive/Freezing Device,0
15469,Unresponsive/Freezing Device,0
2849186,Unresponsive/Freezing Device,0
1700806,Unresponsive/Freezing Device,0
2734044,Unresponsive/Freezing Device,0
2414320,Unresponsive/Freezing Device,0
3762,Unresponsive/Freezing Device,0
1756,Unresponsive/Freezing Device,0
2112884,Unresponsive/Freezing Device,0
2213587,Unresponsive/Freezing Device,0
2849187,Unresponsive/Freezing Device,0
1880347,Unresponsive/Freezing Device,0
2850882,Unresponsive/Freezing Device,1
5822,Unresponsive/Freezing Device,0
237991,Unresponsive/Freezing Device,0
2291677,Unresponsive/Freezing Device,0
1700805,Unresponsive/Freezing Device,0
9166,Unresponsive/Freezing Device,0
996659,Unresponsive/Freezing Device,1
237994,Unresponsive/Freezing Device,0
2112882,iPad,0
2213588,iPad,0
2505052,iPad,0
344129,iPad,0
2505046,iPad,0
2777628,iPad,0
2925641,iPad,0
1880346,iPad,0
2304641,iPad,0
152825,iPad,0
2372239,iPad,0
2322643,iPad,0
115998,iPad,0
2505050,iPad,0
741060,iPad,1
9184,iPad,0
237995,iPad,0
2505051,iPad,0
56992,iPad,0
2322640,iPad,0
92643,iPad,0
1468447,iPad,0
116001,iPad,0
2555225,iPad,0
237990,iPad,0
2849184,iPad,0
1557752,iPad,0
2734367,iPad,0
2849188,iPad,0
2978822,iPad,0
304062,iPad,0
115999,iPad,0
9181,iPad,0
2061834,iPad,0
174987,iPad,0
2322644,iPad,0
2213960,iPad,0
92644,iPad,0
2812624,iPad,0
246539,iPad,0
1966044,iPad,0
116012,iPad,0
2442705,iPad,0
2812621,iPad,0
519244,iPad,0
2213958,iPad,0
751767,iPad,0
39644,iPad,0
2322645,iPad,0
11664,iPad,0
237992,iPad,0
1998485,iPad,0
116011,iPad,0
1858578,iPad,0
1160539,iPad,0
1755,iPad,0
859768,iPad,0
2237171,iPad,0
2675410,iPad,0
1470023,iPad,0
1338112,iPad,0
15469,iPad,0
2849186,iPad,0
1700806,iPad,0
2734044,iPad,0
2414320,iPad,0
3762,iPad,0
1756,iPad,0
2112884,iPad,0
2213587,iPad,0
2849187,iPad,0
1880347,iPad,0
2850882,iPad,0
5822,iPad,0
237991,iPad,0
2291677,iPad,0
1700805,iPad,0
9166,iPad,0
996659,iPad,0
237994,iPad,0
2112882,Mac,0
2213588,Mac,0
2505052,Mac,0
344129,Mac,0
2505046,Mac,0
2777628,Mac,0
2925641,Mac,0
1880346,Mac,0
2304641,Mac,0
152825,Mac,0
2372239,Mac,0
2322643,Mac,0
115998,Mac,0
2505050,Mac,0
741060,Mac,0
9184,Mac,0
237995,Mac,0
2505051,Mac,0
56992,Mac,0
2322640,Mac,0
92643,Mac,0
1468447,Mac,0
116001,Mac,0
2555225,Mac,0
237990,Mac,0
2849184,Mac,0
1557752,Mac,0
2734367,Mac,0
2849188,Mac,0
2978822,Mac,0
304062,Mac,0
115999,Mac,0
9181,Mac,0
2061834,Mac,0
174987,Mac,0
2322644,Mac,0
2213960,Mac,0
92644,Mac,0
2812624,Mac,0
246539,Mac,0
1966044,Mac,1
116012,Mac,0
2442705,Mac,0
2812621,Mac,0
519244,Mac,0
2213958,Mac,0
751767,Mac,0
39644,Mac,0
2322645,Mac,0
11664,Mac,0
237992,Mac,0
1998485,Mac,0
116011,Mac,0
1858578,Mac,0
1160539,Mac,0
1755,Mac,0
859768,Mac,0
2237171,Mac,0
2675410,Mac,0
1470023,Mac,0
1338112,Mac,0
15469,Mac,0
2849186,Mac,0
1700806,Mac,0
2734044,Mac,0
2414320,Mac,0
3762,Mac,0
1756,Mac,0
2112884,Mac,0
2213587,Mac,0
2849187,Mac,0
1880347,Mac,0
2850882,Mac,0
5822,Mac,0
237991,Mac,0
2291677,Mac,0
1700805,Mac,0
9166,Mac,0
996659,Mac,0
237994,Mac,0
2112882,TV,0
2213588,TV,0
2505052,TV,0
344129,TV,0
2505046,TV,0
2777628,TV,1
2925641,TV,0
1880346,TV,0
2304641,TV,0
152825,TV,0
2372239,TV,0
2322643,TV,0
115998,TV,0
2505050,TV,0
741060,TV,0
9184,TV,0
237995,TV,0
2505051,TV,0
56992,TV,0
2322640,TV,0
92643,TV,0
1468447,TV,0
116001,TV,0
2555225,TV,0
237990,TV,0
2849184,TV,0
1557752,TV,0
2734367,TV,0
2849188,TV,0
2978822,TV,0
304062,TV,0
115999,TV,0
9181,TV,0
2061834,TV,0
174987,TV,0
2322644,TV,0
2213960,TV,0
92644,TV,0
2812624,TV,0
246539,TV,0
1966044,TV,0
116012,TV,0
2442705,TV,0
2812621,TV,0
519244,TV,0
2213958,TV,0
751767,TV,0
39644,TV,0
2322645,TV,0
11664,TV,0
237992,TV,0
1998485,TV,0
116011,TV,0
1858578,TV,0
1160539,TV,0
1755,TV,0
859768,TV,0
2237171,TV,0
2675410,TV,0
1470023,TV,0
1338112,TV,0
15469,TV,0
2849186,TV,0
1700806,TV,0
2734044,TV,0
2414320,TV,0
3762,TV,0
1756,TV,0
2112884,TV,0
2213587,TV,0
2849187,TV,0
1880347,TV,0
2850882,TV,0
5822,TV,0
237991,TV,0
2291677,TV,0
1700805,TV,0
9166,TV,0
996659,TV,0
237994,TV,0
2112882,Software/App,0
2213588,Software/App,0
2505052,Software/App,0
344129,Software/App,0
2505046,Software/App,0
2777628,Software/App,1
2925641,Software/App,0
1880346,Software/App,0
2304641,Software/App,1
152825,Software/App,0
2372239,Software/App,0
2322643,Software/App,1
115998,Software/App,0
2505050,Software/App,0
741060,Software/App,0
9184,Software/App,0
237995,Software/App,1
2505051,Software/App,0
56992,Software/App,0
2322640,Software/App,1
92643,Software/App,0
1468447,Software/App,1
116001,Software/App,0
2555225,Software/App,0
237990,Software/App,1
2849184,Software/App,0
1557752,Software/App,0
2734367,Software/App,0
2849188,Software/App,0
2978822,Software/App,0
304062,Software/App,0
115999,Software/App,1
9181,Software/App,0
2061834,Software/App,0
174987,Software/App,1
2322644,Software/App,1
2213960,Software/App,1
92644,Software/App,0
2812624,Software/App,0
246539,Software/App,0
1966044,Software/App,0
116012,Software/App,0
2442705,Software/App,0
2812621,Software/App,0
519244,Software/App,0
2213958,Software/App,1
751767,Software/App,0
39644,Software/App,1
2322645,Software/App,0
11664,Software/App,0
237992,Software/App,0
1998485,Software/App,0
116011,Software/App,0
1858578,Software/App,1
1160539,Software/App,0
1755,Software/App,1
859768,Software/App,0
2237171,Software/App,0
2675410,Software/App,0
1470023,Software/App,1
1338112,Software/App,0
15469,Software/App,0
2849186,Software/App,0
1700806,Software/App,0
2734044,Software/App,0
2414320,Software/App,0
3762,Software/App,0
1756,Software/App,0
2112884,Software/App,1
2213587,Software/App,0
2849187,Software/App,0
1880347,Software/App,0
2850882,Software/App,1
5822,Software/App,1
237991,Software/App,1
2291677,Software/App,0
1700805,Software/App,0
9166,Software/App,0
996659,Software/App,1
237994,Software/App,0
2112882,Refund,0
2213588,Refund,1
2505052,Refund,0
344129,Refund,0
2505046,Refund,0
2777628,Refund,0
2925641,Refund,0
1880346,Refund,0
2304641,Refund,0
152825,Refund,0
2372239,Refund,0
2322643,Refund,0
115998,Refund,0
2505050,Refund,0
741060,Refund,0
9184,Refund,0
237995,Refund,0
2505051,Refund,0
56992,Refund,0
2322640,Refund,0
92643,Refund,0
1468447,Refund,0
116001,Refund,0
2555225,Refund,0
237990,Refund,0
2849184,Refund,1
1557752,Refund,0
2734367,Refund,0
2849188,Refund,0
2978822,Refund,1
304062,Refund,0
115999,Refund,0
9181,Refund,0
2061834,Refund,0
174987,Refund,0
2322644,Refund,0
2213960,Refund,0
92644,Refund,0
2812624,Refund,0
246539,Refund,0
1966044,Refund,0
116012,Refund,0
2442705,Refund,0
2812621,Refund,0
519244,Refund,0
2213958,Refund,0
751767,Refund,0
39644,Refund,0
2322645,Refund,0
11664,Refund,0
237992,Refund,0
1998485,Refund,0
116011,Refund,0
1858578,Refund,0
1160539,Refund,0
1755,Refund,0
859768,Refund,0
2237171,Refund,0
2675410,Refund,0
1470023,Refund,0
1338112,Refund,0
15469,Refund,0
2849186,Refund,0
1700806,Refund,0
2734044,Refund,0
2414320,Refund,0
3762,Refund,0
1756,Refund,0
2112884,Refund,0
2213587,Refund,0
2849187,Refund,0
1880347,Refund,0
2850882,Refund,0
5822,Refund,0
237991,Refund,0
2291677,Refund,0
1700805,Refund,0
9166,Refund,0
996659,Refund,0
237994,Refund,0
2112882,Provide system version,0
2213588,Provide system version,0
2505052,Provide system version,0
344129,Provide system version,0
2505046,Provide system version,1
2777628,Provide system version,0
2925641,Provide system version,0
1880346,Provide system version,0
2304641,Provide system version,0
152825,Provide system version,0
2372239,Provide system version,0
2322643,Provide system version,0
115998,Provide system version,0
2505050,Provide system version,0
741060,Provide system version,0
9184,Provide system version,1
237995,Provide system version,0
2505051,Provide system version,0
56992,Provide system version,0
2322640,Provide system version,0
92643,Provide system version,0
1468447,Provide system version,0
116001,Provide system version,0
2555225,Provide system version,0
237990,Provide system version,0
2849184,Provide system version,0
1557752,Provide system version,1
2734367,Provide system version,0
2849188,Provide system version,0
2978822,Provide system version,0
304062,Provide system version,0
115999,Provide system version,0
9181,Provide system version,0
2061834,Provide system version,0
174987,Provide system version,0
2322644,Provide system version,0
2213960,Provide system version,0
92644,Provide system version,0
2812624,Provide system version,0
246539,Provide system version,0
1966044,Provide system version,0
116012,Provide system version,0
2442705,Provide system version,0
2812621,Provide system version,0
519244,Provide system version,1
2213958,Provide system version,0
751767,Provide system version,1
39644,Provide system version,0
2322645,Provide system version,0
11664,Provide system version,0
237992,Provide system version,0
1998485,Provide system version,0
116011,Provide system version,0
1858578,Provide system version,0
1160539,Provide system version,0
1755,Provide system version,0
859768,Provide system version,0
2237171,Provide system version,0
2675410,Provide system version,0
1470023,Provide system version,0
1338112,Provide system version,0
15469,Provide system version,0
2849186,Provide system version,0
1700806,Provide system version,0
2734044,Provide system version,0
2414320,Provide system version,0
3762,Provide system version,0
1756,Provide system version,0
2112884,Provide system version,0
2213587,Provide system version,0
2849187,Provide system version,0
1880347,Provide system version,1
2850882,Provide system version,0
5822,Provide system version,0
237991,Provide system version,0
2291677,Provide system version,0
1700805,Provide system version,0
9166,Provide system version,0
996659,Provide system version,0
237994,Provide system version,0
2112882,Provide device model,0
2213588,Provide device model,0
2505052,Provide device model,0
344129,Provide device model,0
2505046,Provide device model,0
2777628,Provide device model,0
2925641,Provide device model,0
1880346,Provide device model,0
2304641,Provide device model,1
152825,Provide device model,0
2372239,Provide device model,0
2322643,Provide device model,0
115998,Provide device model,0
2505050,Provide device model,0
741060,Provide device model,1
9184,Provide device model,0
237995,Provide device model,0
2505051,Provide device model,0
56992,Provide device model,0
2322640,Provide device model,0
92643,Provide device model,0
1468447,Provide device model,0
116001,Provide device model,0
2555225,Provide device model,0
237990,Provide device model,0
2849184,Provide device model,0
1557752,Provide device model,1
2734367,Provide device model,0
2849188,Provide device model,0
2978822,Provide device model,0
304062,Provide device model,0
115999,Provide device model,0
9181,Provide device model,0
2061834,Provide device model,0
174987,Provide device model,0
2322644,Provide device model,0
2213960,Provide device model,0
92644,Provide device model,0
2812624,Provide device model,0
246539,Provide device model,0
1966044,Provide device model,0
116012,Provide device model,0
2442705,Provide device model,0
2812621,Provide device model,0
519244,Provide device model,0
2213958,Provide device model,0
751767,Provide device model,0
39644,Provide device model,0
2322645,Provide device model,0
11664,Provide device model,0
237992,Provide device model,0
1998485,Provide device model,0
116011,Provide device model,0
1858578,Provide device model,0
1160539,Provide device model,0
1755,Provide device model,0
859768,Provide device model,0
2237171,Provide device model,0
2675410,Provide device model,0
1470023,Provide device model,0
1338112,Provide device model,0
15469,Provide device model,0
2849186,Provide device model,0
1700806,Provide device model,0
2734044,Provide device model,0
2414320,Provide device model,0
3762,Provide device model,0
1756,Provide device model,0
2112884,Provide device model,0
2213587,Provide device model,0
2849187,Provide device model,0
1880347,Provide device model,0
2850882,Provide device model,0
5822,Provide device model,0
237991,Provide device model,0
2291677,Provide device model,0
1700805,Provide device model,0
9166,Provide device model,0
996659,Provide device model,0
237994,Provide device model,0
2112882,Restart device,0
2213588,Restart device,0
2505052,Restart device,0
344129,Restart device,0
2505046,Restart device,0
2777628,Restart device,0
2925641,Restart device,0
1880346,Restart device,0
2304641,Restart device,0
152825,Restart device,0
2372239,Restart device,0
2322643,Restart device,0
115998,Restart device,0
2505050,Restart device,1
741060,Restart device,0
9184,Restart device,0
237995,Restart device,0
2505051,Restart device,0
56992,Restart device,0
2322640,Restart device,0
92643,Restart device,0
1468447,Restart device,0
116001,Restart device,0
2555225,Restart device,1
237990,Restart device,0
2849184,Restart device,0
1557752,Restart device,1
2734367,Restart device,0
2849188,Restart device,0
2978822,Restart device,0
304062,Restart device,0
115999,Restart device,0
9181,Restart device,0
2061834,Restart device,0
174987,Restart device,0
2322644,Restart device,0
2213960,Restart device,0
92644,Restart device,0
2812624,Restart device,0
246539,Restart device,0
1966044,Restart device,0
116012,Restart device,0
2442705,Restart device,0
2812621,Restart device,0
519244,Restart device,0
2213958,Restart device,0
751767,Restart device,0
39644,Restart device,0
2322645,Restart device,0
11664,Restart device,0
237992,Restart device,0
1998485,Restart device,0
116011,Restart device,0
1858578,Restart device,0
1160539,Restart device,0
1755,Restart device,0
859768,Restart device,0
2237171,Restart device,0
2675410,Restart device,0
1470023,Restart device,0
1338112,Restart device,0
15469,Restart device,0
2849186,Restart device,0
1700806,Restart device,0
2734044,Restart device,0
2414320,Restart device,0
3762,Restart device,0
1756,Restart device,0
2112884,Restart device,0
2213587,Restart device,0
2849187,Restart device,0
1880347,Restart device,0
2850882,Restart device,0
5822,Restart device,0
237991,Restart device,0
2291677,Restart device,0
1700805,Restart device,0
9166,Restart device,0
996659,Restart device,0
237994,Restart device,0
115265,Provide URL,0
2165531,Provide URL,0
42730,Provide URL,0
2823496,Provide URL,0
761992,Provide URL,0
2678880,Provide URL,0
1655994,Provide URL,0
315115,Provide URL,0
187526,Provide URL,0
2912390,Provide URL,0
1655993,Provide URL,0
739008,Provide URL,0
2264740,Provide URL,0
1978830,Provide URL,0
2264739,Provide URL,0
1841427,Provide URL,0
2364770,Provide URL,1
1336498,Provide URL,0
2116878,Provide URL,0
1144323,Provide URL,0
235223,Provide URL,0
1182776,Provide URL,0
1748248,Provide URL,0
461455,Provide URL,1
1694995,Provide URL,0
123468,Provide URL,0
2736076,Provide URL,0
2295025,Provide URL,0
115264,Provide URL,0
110126,Provide URL,0
193222,Provide URL,1
115266,Provide URL,0
1938799,Provide URL,1
2295024,Provide URL,1
2264738,Provide URL,0
37711,Provide URL,0
91670,Provide URL,0
1336497,Provide URL,0
2060197,Provide URL,0
1264889,Provide URL,0
328989,Provide URL,0
792226,Provide URL,0
399188,Provide URL,0
792230,Provide URL,0
1978829,Provide URL,1
37712,Provide URL,0
1269676,Provide URL,0
2264741,Provide URL,0
91668,Provide URL,1
235222,Provide URL,0
496160,Provide URL,0
260878,Provide URL,0
1269675,Provide URL,0
485529,Provide URL,0
1655997,Provide URL,0
792227,Provide URL,0
399191,Provide URL,0
260877,Provide URL,0
2736078,Provide URL,0
496158,Provide URL,0
2823495,Provide URL,0
2019034,Provide URL,0
1182777,Provide URL,0
2295022,Provide URL,0
1490484,Provide URL,1
492383,Provide URL,0
228073,Provide URL,0
492381,Provide URL,0
2022181,Provide URL,0
315113,Provide URL,1
2175442,Provide URL,1
494244,Provide URL,0
10717,Provide URL,0
328986,Provide URL,0
2896748,Provide URL,1
485531,Provide URL,0
2364771,Provide URL,0
2114161,Provide URL,0
2615459,Provide URL,1
492382,Provide URL,0
115265,Request username,0
2165531,Request username,0
42730,Request username,0
2823496,Request username,0
761992,Request username,0
2678880,Request username,0
1655994,Request username,0
315115,Request username,0
187526,Request username,0
2912390,Request username,0
1655993,Request username,0
739008,Request username,0
2264740,Request username,0
1978830,Request username,0
2264739,Request username,0
1841427,Request username,0
2364770,Request username,0
1336498,Request username,0
2116878,Request username,0
1144323,Request username,0
235223,Request username,0
1182776,Request username,0
1748248,Request username,0
461455,Request username,0
1694995,Request username,0
123468,Request username,0
2736076,Request username,0
2295025,Request username,0
115264,Request username,0
110126,Request username,0
193222,Request username,0
115266,Request username,0
1938799,Request username,0
2295024,Request username,0
2264738,Request username,0
37711,Request username,0
91670,Request username,0
1336497,Request username,0
2060197,Request username,0
1264889,Request username,0
328989,Request username,0
792226,Request username,0
399188,Request username,0
792230,Request username,0
1978829,Request username,1
37712,Request username,0
1269676,Request username,0
2264741,Request username,0
91668,Request username,0
235222,Request username,0
496160,Request username,0
260878,Request username,0
1269675,Request username,0
485529,Request username,0
1655997,Request username,0
792227,Request username,0
399191,Request username,0
260877,Request username,0
2736078,Request username,0
496158,Request username,0
2823495,Request username,0
2019034,Request username,0
1182777,Request username,0
2295022,Request username,0
1490484,Request username,0
492383,Request username,0
228073,Request username,0
492381,Request username,1
2022181,Request username,0
315113,Request username,0
2175442,Request username,0
494244,Request username,0
10717,Request username,0
328986,Request username,0
2896748,Request username,0
485531,Request username,0
2364771,Request username,0
2114161,Request username,0
2615459,Request username,0
492382,Request username,0
115265,Request email address,0
2165531,Request email address,0
42730,Request email address,0
2823496,Request email address,0
761992,Request email address,0
2678880,Request email address,0
1655994,Request email address,0
315115,Request email address,0
187526,Request email address,0
2912390,Request email address,0
1655993,Request email address,0
739008,Request email address,0
2264740,Request email address,0
1978830,Request email address,0
2264739,Request email address,0
1841427,Request email address,0
2364770,Request email address,1
1336498,Request email address,0
2116878,Request email address,0
1144323,Request email address,0
235223,Request email address,0
1182776,Request email address,0
1748248,Request email address,0
461455,Request email address,0
1694995,Request email address,0
123468,Request email address,0
2736076,Request email address,0
2295025,Request email address,0
115264,Request email address,0
110126,Request email address,0
193222,Request email address,1
115266,Request email address,0
1938799,Request email address,0
2295024,Request email address,0
2264738,Request email address,0
37711,Request email address,0
91670,Request email address,0
1336497,Request email address,0
2060197,Request email address,0
1264889,Request email address,0
328989,Request email address,0
792226,Request email address,0
399188,Request email address,0
792230,Request email address,0
1978829,Request email address,1
37712,Request email address,0
1269676,Request email address,0
2264741,Request email address,0
91668,Request email address,0
235222,Request email address,0
496160,Request email address,0
260878,Request email address,0
1269675,Request email address,0
485529,Request email address,0
1655997,Request email address,0
792227,Request email address,0
399191,Request email address,0
260877,Request email address,0
2736078,Request email address,0
496158,Request email address,0
2823495,Request email address,0
2019034,Request email address,0
1182777,Request email address,0
2295022,Request email address,0
1490484,Request email address,0
492383,Request email address,0
228073,Request email address,0
492381,Request email address,1
2022181,Request email address,0
315113,Request email address,0
2175442,Request email address,0
494244,Request email address,0
10717,Request email address,0
328986,Request email address,0
2896748,Request email address,0
485531,Request email address,0
2364771,Request email address,0
2114161,Request email address,0
2615459,Request email address,0
492382,Request email address,0
115265,Request exact issue description,0
2165531,Request exact issue description,0
42730,Request exact issue description,0
2823496,Request exact issue description,0
761992,Request exact issue description,0
2678880,Request exact issue description,0
1655994,Request exact issue description,0
315115,Request exact issue description,0
187526,Request exact issue description,0
2912390,Request exact issue description,0
1655993,Request exact issue description,0
739008,Request exact issue description,0
2264740,Request exact issue description,0
1978830,Request exact issue description,0
2264739,Request exact issue description,0
1841427,Request exact issue description,0
2364770,Request exact issue description,0
1336498,Request exact issue description,0
2116878,Request exact issue description,0
1144323,Request exact issue description,1
235223,Request exact issue description,0
1182776,Request exact issue description,0
1748248,Request exact issue description,0
461455,Request exact issue description,0
1694995,Request exact issue description,0
123468,Request exact issue description,0
2736076,Request exact issue description,0
2295025,Request exact issue description,0
115264,Request exact issue description,0
110126,Request exact issue description,0
193222,Request exact issue description,0
115266,Request exact issue description,0
1938799,Request exact issue description,0
2295024,Request exact issue description,0
2264738,Request exact issue description,0
37711,Request exact issue description,0
91670,Request exact issue description,0
1336497,Request exact issue description,0
2060197,Request exact issue description,0
1264889,Request exact issue description,0
328989,Request exact issue description,0
792226,Request exact issue description,0
399188,Request exact issue description,0
792230,Request exact issue description,0
1978829,Request exact issue description,0
37712,Request exact issue description,0
1269676,Request exact issue description,0
2264741,Request exact issue description,0
91668,Request exact issue description,0
235222,Request exact issue description,0
496160,Request exact issue description,0
260878,Request exact issue description,0
1269675,Request exact issue description,0
485529,Request exact issue description,0
1655997,Request exact issue description,0
792227,Request exact issue description,0
399191,Request exact issue description,0
260877,Request exact issue description,0
2736078,Request exact issue description,0
496158,Request exact issue description,0
2823495,Request exact issue description,0
2019034,Request exact issue description,0
1182777,Request exact issue description,0
2295022,Request exact issue description,0
1490484,Request exact issue description,0
492383,Request exact issue description,0
228073,Request exact issue description,0
492381,Request exact issue description,0
2022181,Request exact issue description,0
315113,Request exact issue description,0
2175442,Request exact issue description,0
494244,Request exact issue description,0
10717,Request exact issue description,0
328986,Request exact issue description,0
2896748,Request exact issue description,0
485531,Request exact issue description,0
2364771,Request exact issue description,0
2114161,Request exact issue description,0
2615459,Request exact issue description,0
492382,Request exact issue description,0
115265,Request device restart,0
2165531,Request device restart,0
42730,Request device restart,0
2823496,Request device restart,0
761992,Request device restart,0
2678880,Request device restart,0
1655994,Request device restart,0
315115,Request device restart,0
187526,Request device restart,0
2912390,Request device restart,0
1655993,Request device restart,0
739008,Request device restart,0
2264740,Request device restart,0
1978830,Request device restart,0
2264739,Request device restart,0
1841427,Request device restart,0
2364770,Request device restart,0
1336498,Request device restart,0
2116878,Request device restart,0
1144323,Request device restart,0
235223,Request device restart,0
1182776,Request device restart,0
1748248,Request device restart,0
461455,Request device restart,0
1694995,Request device restart,0
123468,Request device restart,0
2736076,Request device restart,0
2295025,Request device restart,1
115264,Request device restart,1
110126,Request device restart,0
193222,Request device restart,0
115266,Request device restart,0
1938799,Request device restart,0
2295024,Request device restart,0
2264738,Request device restart,0
37711,Request device restart,0
91670,Request device restart,0
1336497,Request device restart,0
2060197,Request device restart,0
1264889,Request device restart,0
328989,Request device restart,0
792226,Request device restart,0
